District,Crop,Year,Season,Total_Rainfall_mm,Average_Temp_C,Yield_KG_HA
Huye,Maize,2015,Season B,307.5,18.45815217391305,1159.25
Huye,Maize,2016,Season A,406.2,18.827472527472526,1283.09
Huye,Maize,2016,Season B,273.7,18.826630434782608,1105.27
Huye,Maize,2017,Season A,455.2,19.21132596685083,1319.17
Huye,Maize,2017,Season B,359.4,19.14375,1147.59
Huye,Maize,2018,Season A,643.1,18.70414364640884,1554.6
Huye,Maize,2018,Season B,648.9,18.21929347826087,1586.9
Huye,Maize,2019,Season A,954.6,18.770441988950274,1810.0
Huye,Maize,2019,Season B,476.8,18.867934782608696,1304.93
Huye,Maize,2020,Season A,746.9,18.892032967032968,1627.69
Huye,Maize,2020,Season B,565.3,19.188315217391303,1395.26
Huye,Maize,2021,Season A,683.9,18.87375690607735,1561.52
Huye,Maize,2021,Season B,476.2,18.60271739130435,1361.83
Huye,Paddy rice,2015,Season A,424.2,18.484806629834253,3678.67
Huye,Paddy rice,2015,Season B,307.5,18.45815217391305,3375.24
Huye,Paddy rice,2016,Season A,406.2,18.827472527472526,3403.19
Huye,Paddy rice,2016,Season B,273.7,18.826630434782608,3168.41
Huye,Paddy rice,2017,Season A,455.2,19.21132596685083,3472.4
Huye,Paddy rice,2017,Season B,359.4,19.14375,3376.57
Huye,Paddy rice,2018,Season A,643.1,18.70414364640884,4129.84
Huye,Paddy rice,2018,Season B,648.9,18.21929347826087,4491.34
Huye,Paddy rice,2019,Season A,954.6,18.770441988950274,4812.76
Huye,Paddy rice,2019,Season B,476.8,18.867934782608696,3772.9
Huye,Paddy rice,2020,Season A,746.9,18.892032967032968,4283.05
Huye,Paddy rice,2020,Season B,565.3,19.188315217391303,3979.86
Huye,Paddy rice,2021,Season A,683.9,18.87375690607735,4140.94
Huye,Paddy rice,2021,Season B,476.2,18.60271739130435,3850.87
Huye,Peas,2015,Season A,424.2,18.484806629834253,879.53
Huye,Peas,2015,Season B,307.5,18.45815217391305,775.06
Huye,Peas,2016,Season A,406.2,18.827472527472526,848.24
Huye,Peas,2016,Season B,273.7,18.826630434782608,724.23
Huye,Peas,2017,Season A,455.2,19.21132596685083,837.72
Huye,Peas,2017,Season B,359.4,19.14375,760.55
Huye,Peas,2018,Season A,643.1,18.70414364640884,985.72
Huye,Peas,2018,Season B,648.9,18.21929347826087,1038.17
Huye,Peas,2019,Season A,954.6,18.770441988950274,1135.71
Huye,Peas,2019,Season B,476.8,18.867934782608696,879.47
Huye,Peas,2020,Season A,746.9,18.892032967032968,1029.26
Huye,Peas,2020,Season B,565.3,19.188315217391303,927.44
Huye,Peas,2021,Season A,683.9,18.87375690607735,1003.64
Huye,Peas,2021,Season B,476.2,18.60271739130435,877.2
Huye,Sorghum,2015,Season B,307.5,18.45815217391305,752.47
Huye,Sorghum,2016,Season B,273.7,18.826630434782608,715.47
Huye,Sorghum,2017,Season B,359.4,19.14375,729.19
Huye,Sorghum,2018,Season B,648.9,18.21929347826087,1005.3
Huye,Sorghum,2019,Season B,476.8,18.867934782608696,854.89
Huye,Sorghum,2020,Season B,565.3,19.188315217391303,875.64
Huye,Sorghum,2021,Season B,476.2,18.60271739130435,864.62
Huye,Soya beans,2015,Season A,424.2,18.484806629834253,438.39
Huye,Soya beans,2015,Season B,307.5,18.45815217391305,391.08
Huye,Soya beans,2016,Season A,406.2,18.827472527472526,418.84
Huye,Soya beans,2016,Season B,273.7,18.826630434782608,368.05
Huye,Soya beans,2017,Season A,455.2,19.21132596685083,425.48
Huye,Soya beans,2017,Season B,359.4,19.14375,383.97
Huye,Soya beans,2018,Season A,643.1,18.70414364640884,502.22
Huye,Soya beans,2018,Season B,648.9,18.21929347826087,531.25
Huye,Soya beans,2019,Season A,954.6,18.770441988950274,581.48
Huye,Soya beans,2019,Season B,476.8,18.867934782608696,438.76
Huye,Soya beans,2020,Season A,746.9,18.892032967032968,522.35
Huye,Soya beans,2020,Season B,565.3,19.188315217391303,454.79
Huye,Soya beans,2021,Season A,683.9,18.87375690607735,505.21
Huye,Soya beans,2021,Season B,476.2,18.60271739130435,440.34
Huye,Sweet potatoes,2015,Season A,424.2,18.484806629834253,4955.86
Huye,Sweet potatoes,2015,Season B,307.5,18.45815217391305,7524.77
Huye,Sweet potatoes,2016,Season A,406.2,18.827472527472526,4699.82
Huye,Sweet potatoes,2016,Season B,273.7,18.826630434782608,7018.93
Huye,Sweet potatoes,2017,Season A,455.2,19.21132596685083,4649.98
Huye,Sweet potatoes,2017,Season B,359.4,19.14375,7441.03
Huye,Sweet potatoes,2018,Season A,643.1,18.70414364640884,5575.61
Huye,Sweet potatoes,2018,Season B,648.9,18.21929347826087,10060.6
Huye,Sweet potatoes,2019,Season A,954.6,18.770441988950274,6554.94
Huye,Sweet potatoes,2019,Season B,476.8,18.867934782608696,8461.29
Huye,Sweet potatoes,2020,Season A,746.9,18.892032967032968,5906.53
Huye,Sweet potatoes,2020,Season B,565.3,19.188315217391303,8981.12
Huye,Sweet potatoes,2021,Season A,683.9,18.87375690607735,5570.9
Huye,Sweet potatoes,2021,Season B,476.2,18.60271739130435,8597.76
Huye,Yams & Taro,2015,Season A,424.2,18.484806629834253,6600.9
Huye,Yams & Taro,2015,Season B,307.5,18.45815217391305,3832.14
Huye,Yams & Taro,2016,Season A,406.2,18.827472527472526,6433.3
Huye,Yams & Taro,2016,Season B,273.7,18.826630434782608,3575.53
Huye,Yams & Taro,2017,Season A,455.2,19.21132596685083,6270.71
Huye,Yams & Taro,2017,Season B,359.4,19.14375,3765.06
Huye,Yams & Taro,2018,Season A,643.1,18.70414364640884,7466.12
Huye,Yams & Taro,2018,Season B,648.9,18.21929347826087,5155.01
Huye,Yams & Taro,2019,Season A,954.6,18.770441988950274,8694.38
Huye,Yams & Taro,2019,Season B,476.8,18.867934782608696,4257.53
Huye,Yams & Taro,2020,Season A,746.9,18.892032967032968,7769.75
Huye,Yams & Taro,2020,Season B,565.3,19.188315217391303,4421.81
Huye,Yams & Taro,2021,Season A,683.9,18.87375690607735,7665.17
Huye,Yams & Taro,2021,Season B,476.2,18.60271739130435,4287.74
Kamonyi,Banana for beer,2015,Season A,576.0,18.55635359116022,10997.5
Kamonyi,Banana for beer,2015,Season B,314.2,18.683695652173917,7719.75
Kamonyi,Banana for beer,2016,Season A,510.3,18.782967032967036,10285.84
Kamonyi,Banana for beer,2016,Season B,301.2,19.12282608695652,7262.88
Kamonyi,Banana for beer,2017,Season A,360.7,20.275966850828727,8311.81
Kamonyi,Banana for beer,2017,Season B,261.1,19.72309782608696,6641.34
Kamonyi,Banana for beer,2018,Season A,423.9,19.72265193370166,9015.38
Kamonyi,Banana for beer,2018,Season B,499.2,18.78125,9307.61
Kamonyi,Banana for beer,2019,Season A,665.3,19.923756906077347,10533.62
Kamonyi,Banana for beer,2019,Season B,352.3,19.769565217391303,7389.02
Kamonyi,Banana for beer,2020,Season A,680.0,19.83818681318681,10738.94
Kamonyi,Banana for beer,2020,Season B,488.7,19.742934782608696,8492.75
Kamonyi,Banana for beer,2021,Season A,551.3,19.91767955801105,9894.72
Kamonyi,Banana for beer,2021,Season B,391.2,19.079891304347825,8048.32
Kamonyi,Bananas,2015,Season A,576.0,18.55635359116022,10840.57
Kamonyi,Bananas,2015,Season B,314.2,18.683695652173917,8960.51
Kamonyi,Bananas,2016,Season A,510.3,18.782967032967036,10290.59
Kamonyi,Bananas,2016,Season B,301.2,19.12282608695652,8418.62
Kamonyi,Bananas,2017,Season A,360.7,20.275966850828727,8221.32
Kamonyi,Bananas,2017,Season B,261.1,19.72309782608696,7767.9
Kamonyi,Bananas,2018,Season A,423.9,19.72265193370166,9018.87
Kamonyi,Bananas,2018,Season B,499.2,18.78125,10393.81
Kamonyi,Bananas,2019,Season A,665.3,19.923756906077347,10406.16
Kamonyi,Bananas,2019,Season B,352.3,19.769565217391303,8434.39
Kamonyi,Bananas,2020,Season A,680.0,19.83818681318681,10734.78
Kamonyi,Bananas,2020,Season B,488.7,19.742934782608696,9716.9
Kamonyi,Bananas,2021,Season A,551.3,19.91767955801105,9534.19
Kamonyi,Bananas,2021,Season B,391.2,19.079891304347825,9338.03
Kamonyi,Beans,2015,Season B,314.2,18.683695652173917,565.07
Kamonyi,Beans,2016,Season B,301.2,19.12282608695652,526.51
Kamonyi,Beans,2017,Season B,261.1,19.72309782608696,482.65
Kamonyi,Beans,2018,Season B,499.2,18.78125,667.41
Kamonyi,Beans,2019,Season B,352.3,19.769565217391303,525.12
Kamonyi,Beans,2020,Season B,488.7,19.742934782608696,610.38
Kamonyi,Beans,2021,Season B,391.2,19.079891304347825,584.94
Kamonyi,Bush bean,2015,Season A,576.0,18.55635359116022,635.19
Kamonyi,Bush bean,2015,Season B,314.2,18.683695652173917,529.96
Kamonyi,Bush bean,2016,Season A,510.3,18.782967032967036,603.13
Kamonyi,Bush bean,2016,Season B,301.2,19.12282608695652,496.04
Kamonyi,Bush bean,2017,Season A,360.7,20.275966850828727,465.72
Kamonyi,Bush bean,2017,Season B,261.1,19.72309782608696,457.43
Kamonyi,Bush bean,2018,Season A,423.9,19.72265193370166,509.08
Kamonyi,Bush bean,2018,Season B,499.2,18.78125,621.48
Kamonyi,Bush bean,2019,Season A,665.3,19.923756906077347,605.68
Kamonyi,Bush bean,2019,Season B,352.3,19.769565217391303,513.82
Kamonyi,Bush bean,2020,Season A,680.0,19.83818681318681,609.59
Kamonyi,Bush bean,2020,Season B,488.7,19.742934782608696,592.35
Kamonyi,Bush bean,2021,Season A,551.3,19.91767955801105,563.0
Kamonyi,Bush bean,2021,Season B,391.2,19.079891304347825,557.7
Kamonyi,Cassava,2015,Season A,576.0,18.55635359116022,16502.82
Kamonyi,Cassava,2015,Season B,314.2,18.683695652173917,15231.95
Kamonyi,Cassava,2016,Season A,510.3,18.782967032967036,15365.84
Kamonyi,Cassava,2016,Season B,301.2,19.12282608695652,14416.82
Kamonyi,Cassava,2017,Season A,360.7,20.275966850828727,12162.27
Kamonyi,Cassava,2017,Season B,261.1,19.72309782608696,12996.11
Kamonyi,Cassava,2018,Season A,423.9,19.72265193370166,13523.21
Kamonyi,Cassava,2018,Season B,499.2,18.78125,18373.73
Kamonyi,Cassava,2019,Season A,665.3,19.923756906077347,15957.73
Kamonyi,Cassava,2019,Season B,352.3,19.769565217391303,14662.21
Kamonyi,Cassava,2020,Season A,680.0,19.83818681318681,16031.72
Kamonyi,Cassava,2020,Season B,488.7,19.742934782608696,16738.87
Kamonyi,Cassava,2021,Season A,551.3,19.91767955801105,14340.44
Kamonyi,Cassava,2021,Season B,391.2,19.079891304347825,15959.87
Kamonyi,Climbing bean,2015,Season A,576.0,18.55635359116022,777.89
Kamonyi,Climbing bean,2015,Season B,314.2,18.683695652173917,768.66
Kamonyi,Climbing bean,2016,Season A,510.3,18.782967032967036,755.29
Kamonyi,Climbing bean,2016,Season B,301.2,19.12282608695652,731.14
Kamonyi,Climbing bean,2017,Season A,360.7,20.275966850828727,597.67
Kamonyi,Climbing bean,2017,Season B,261.1,19.72309782608696,660.22
Kamonyi,Climbing bean,2018,Season A,423.9,19.72265193370166,647.47
Kamonyi,Climbing bean,2018,Season B,499.2,18.78125,909.13
Kamonyi,Climbing bean,2019,Season A,665.3,19.923756906077347,760.0
Kamonyi,Climbing bean,2019,Season B,352.3,19.769565217391303,729.56
Kamonyi,Climbing bean,2020,Season A,680.0,19.83818681318681,779.81
Kamonyi,Climbing bean,2020,Season B,488.7,19.742934782608696,817.8
Kamonyi,Climbing bean,2021,Season A,551.3,19.91767955801105,716.55
Kamonyi,Climbing bean,2021,Season B,391.2,19.079891304347825,804.7
Kamonyi,Cooking Banana,2015,Season A,576.0,18.55635359116022,12240.04
Kamonyi,Cooking Banana,2015,Season B,314.2,18.683695652173917,16718.21
Kamonyi,Cooking Banana,2016,Season A,510.3,18.782967032967036,11285.09
Kamonyi,Cooking Banana,2016,Season B,301.2,19.12282608695652,15694.19
Kamonyi,Cooking Banana,2017,Season A,360.7,20.275966850828727,8975.16
Kamonyi,Cooking Banana,2017,Season B,261.1,19.72309782608696,14069.99
Kamonyi,Cooking Banana,2018,Season A,423.9,19.72265193370166,10074.42
Kamonyi,Cooking Banana,2018,Season B,499.2,18.78125,19621.55
Kamonyi,Cooking Banana,2019,Season A,665.3,19.923756906077347,11759.27
Kamonyi,Cooking Banana,2019,Season B,352.3,19.769565217391303,16167.45
Kamonyi,Cooking Banana,2020,Season A,680.0,19.83818681318681,11802.09
Kamonyi,Cooking Banana,2020,Season B,488.7,19.742934782608696,18302.63
Kamonyi,Cooking Banana,2021,Season A,551.3,19.91767955801105,10681.79
Kamonyi,Cooking Banana,2021,Season B,391.2,19.079891304347825,17336.79
Kamonyi,Dessert banana,2015,Season A,576.0,18.55635359116022,8142.32
Kamonyi,Dessert banana,2015,Season B,314.2,18.683695652173917,10618.77
Kamonyi,Dessert banana,2016,Season A,510.3,18.782967032967036,7708.54
Kamonyi,Dessert banana,2016,Season B,301.2,19.12282608695652,10072.5
Kamonyi,Dessert banana,2017,Season A,360.7,20.275966850828727,6086.03
Kamonyi,Dessert banana,2017,Season B,261.1,19.72309782608696,9222.4
Kamonyi,Dessert banana,2018,Season A,423.9,19.72265193370166,6833.26
Kamonyi,Dessert banana,2018,Season B,499.2,18.78125,12480.39
Kamonyi,Dessert banana,2019,Season A,665.3,19.923756906077347,7730.07
Kamonyi,Dessert banana,2019,Season B,352.3,19.769565217391303,10295.22
Kamonyi,Dessert banana,2020,Season A,680.0,19.83818681318681,8087.34
Kamonyi,Dessert banana,2020,Season B,488.7,19.742934782608696,11720.36
Kamonyi,Dessert banana,2021,Season A,551.3,19.91767955801105,7202.78
Kamonyi,Dessert banana,2021,Season B,391.2,19.079891304347825,11211.19
Kamonyi,Ground nuts,2015,Season A,576.0,18.55635359116022,370.39
Kamonyi,Ground nuts,2015,Season B,314.2,18.683695652173917,380.11
Kamonyi,Ground nuts,2016,Season A,510.3,18.782967032967036,346.39
Kamonyi,Ground nuts,2016,Season B,301.2,19.12282608695652,363.04
Kamonyi,Ground nuts,2017,Season A,360.7,20.275966850828727,274.73
Kamonyi,Ground nuts,2017,Season B,261.1,19.72309782608696,327.65
Kamonyi,Ground nuts,2018,Season A,423.9,19.72265193370166,306.89
Kamonyi,Ground nuts,2018,Season B,499.2,18.78125,438.74
Kamonyi,Ground nuts,2019,Season A,665.3,19.923756906077347,362.15
Kamonyi,Ground nuts,2019,Season B,352.3,19.769565217391303,352.1
Kamonyi,Ground nuts,2020,Season A,680.0,19.83818681318681,364.82
Kamonyi,Ground nuts,2020,Season B,488.7,19.742934782608696,414.78
Kamonyi,Ground nuts,2021,Season A,551.3,19.91767955801105,336.72
Kamonyi,Ground nuts,2021,Season B,391.2,19.079891304347825,388.04
Kamonyi,Irish potatoes,2015,Season A,576.0,18.55635359116022,3801.36
Kamonyi,Irish potatoes,2015,Season B,314.2,18.683695652173917,2207.86
Kamonyi,Irish potatoes,2016,Season A,510.3,18.782967032967036,3531.12
Kamonyi,Irish potatoes,2016,Season B,301.2,19.12282608695652,2094.52
Kamonyi,Irish potatoes,2017,Season A,360.7,20.275966850828727,2791.97
Kamonyi,Irish potatoes,2017,Season B,261.1,19.72309782608696,1890.83
Kamonyi,Irish potatoes,2018,Season A,423.9,19.72265193370166,3060.83
Kamonyi,Irish potatoes,2018,Season B,499.2,18.78125,2642.54
Kamonyi,Irish potatoes,2019,Season A,665.3,19.923756906077347,3704.07
Kamonyi,Irish potatoes,2019,Season B,352.3,19.769565217391303,2102.74
Kamonyi,Irish potatoes,2020,Season A,680.0,19.83818681318681,3649.38
Kamonyi,Irish potatoes,2020,Season B,488.7,19.742934782608696,2372.28
Kamonyi,Irish potatoes,2021,Season A,551.3,19.91767955801105,3406.83
Kamonyi,Irish potatoes,2021,Season B,391.2,19.079891304347825,2295.1
Kamonyi,Maize,2015,Season A,576.0,18.55635359116022,1561.8
Kamonyi,Maize,2015,Season B,314.2,18.683695652173917,829.7
Kamonyi,Maize,2016,Season A,510.3,18.782967032967036,1458.61
Kamonyi,Maize,2016,Season B,301.2,19.12282608695652,809.07
Kamonyi,Maize,2017,Season A,360.7,20.275966850828727,1137.96
Kamonyi,Maize,2017,Season B,261.1,19.72309782608696,711.29
Kamonyi,Maize,2018,Season A,423.9,19.72265193370166,1286.12
Kamonyi,Maize,2018,Season B,499.2,18.78125,994.5
Kamonyi,Maize,2019,Season A,665.3,19.923756906077347,1502.11
Kamonyi,Maize,2019,Season B,352.3,19.769565217391303,795.29
Kamonyi,Maize,2020,Season A,680.0,19.83818681318681,1536.97
Kamonyi,Maize,2020,Season B,488.7,19.742934782608696,933.03
Kamonyi,Maize,2021,Season A,551.3,19.91767955801105,1400.81
Kamonyi,Maize,2021,Season B,391.2,19.079891304347825,872.84
Kamonyi,Paddy rice,2015,Season A,576.0,18.55635359116022,4669.33
Kamonyi,Paddy rice,2015,Season B,314.2,18.683695652173917,2909.39
Kamonyi,Paddy rice,2016,Season A,510.3,18.782967032967036,4411.35
Kamonyi,Paddy rice,2016,Season B,301.2,19.12282608695652,2779.58
Kamonyi,Paddy rice,2017,Season A,360.7,20.275966850828727,3423.52
Kamonyi,Paddy rice,2017,Season B,261.1,19.72309782608696,2444.04
Kamonyi,Paddy rice,2018,Season A,423.9,19.72265193370166,3800.24
Kamonyi,Paddy rice,2018,Season B,499.2,18.78125,3406.42
Kamonyi,Paddy rice,2019,Season A,665.3,19.923756906077347,4544.87
Kamonyi,Paddy rice,2019,Season B,352.3,19.769565217391303,2685.14
Kamonyi,Paddy rice,2020,Season A,680.0,19.83818681318681,4636.31
Kamonyi,Paddy rice,2020,Season B,488.7,19.742934782608696,3118.76
Kamonyi,Paddy rice,2021,Season A,551.3,19.91767955801105,4094.19
Kamonyi,Paddy rice,2021,Season B,391.2,19.079891304347825,3087.99
Kamonyi,Peas,2015,Season A,576.0,18.55635359116022,452.64
Kamonyi,Peas,2015,Season B,314.2,18.683695652173917,814.6
Kamonyi,Peas,2016,Season A,510.3,18.782967032967036,428.65
Kamonyi,Peas,2016,Season B,301.2,19.12282608695652,779.6
Kamonyi,Peas,2017,Season A,360.7,20.275966850828727,328.25
Kamonyi,Peas,2017,Season B,261.1,19.72309782608696,684.82
Kamonyi,Peas,2018,Season A,423.9,19.72265193370166,365.51
Kamonyi,Peas,2018,Season B,499.2,18.78125,960.55
Kamonyi,Peas,2019,Season A,665.3,19.923756906077347,432.63
Kamonyi,Peas,2019,Season B,352.3,19.769565217391303,771.92
Kamonyi,Peas,2020,Season A,680.0,19.83818681318681,438.47
Kamonyi,Peas,2020,Season B,488.7,19.742934782608696,911.93
Kamonyi,Peas,2021,Season A,551.3,19.91767955801105,402.69
Kamonyi,Peas,2021,Season B,391.2,19.079891304347825,842.19
Kamonyi,Sorghum,2015,Season B,314.2,18.683695652173917,988.36
Kamonyi,Sorghum,2016,Season B,301.2,19.12282608695652,943.56
Kamonyi,Sorghum,2017,Season B,261.1,19.72309782608696,852.62
Kamonyi,Sorghum,2018,Season B,499.2,18.78125,1161.29
Kamonyi,Sorghum,2019,Season B,352.3,19.769565217391303,939.75
Kamonyi,Sorghum,2020,Season B,488.7,19.742934782608696,1090.92
Kamonyi,Sorghum,2021,Season B,391.2,19.079891304347825,1037.15
Kamonyi,Soya beans,2015,Season A,576.0,18.55635359116022,659.56
Kamonyi,Soya beans,2015,Season B,314.2,18.683695652173917,417.75
Kamonyi,Soya beans,2016,Season A,510.3,18.782967032967036,615.4
Kamonyi,Soya beans,2016,Season B,301.2,19.12282608695652,400.3
Kamonyi,Soya beans,2017,Season A,360.7,20.275966850828727,473.88
Kamonyi,Soya beans,2017,Season B,261.1,19.72309782608696,368.55
Kamonyi,Soya beans,2018,Season A,423.9,19.72265193370166,526.79
Kamonyi,Soya beans,2018,Season B,499.2,18.78125,499.72
Kamonyi,Soya beans,2019,Season A,665.3,19.923756906077347,628.13
Kamonyi,Soya beans,2019,Season B,352.3,19.769565217391303,403.38
Kamonyi,Soya beans,2020,Season A,680.0,19.83818681318681,637.11
Kamonyi,Soya beans,2020,Season B,488.7,19.742934782608696,471.26
Kamonyi,Soya beans,2021,Season A,551.3,19.91767955801105,582.58
Kamonyi,Soya beans,2021,Season B,391.2,19.079891304347825,445.31
Kamonyi,Sweet potatoes,2015,Season A,576.0,18.55635359116022,5205.4
Kamonyi,Sweet potatoes,2015,Season B,314.2,18.683695652173917,5661.38
Kamonyi,Sweet potatoes,2016,Season A,510.3,18.782967032967036,4783.6
Kamonyi,Sweet potatoes,2016,Season B,301.2,19.12282608695652,5417.45
Kamonyi,Sweet potatoes,2017,Season A,360.7,20.275966850828727,3820.85
Kamonyi,Sweet potatoes,2017,Season B,261.1,19.72309782608696,4890.01
Kamonyi,Sweet potatoes,2018,Season A,423.9,19.72265193370166,4271.4
Kamonyi,Sweet potatoes,2018,Season B,499.2,18.78125,6852.32
Kamonyi,Sweet potatoes,2019,Season A,665.3,19.923756906077347,4976.67
Kamonyi,Sweet potatoes,2019,Season B,352.3,19.769565217391303,5315.55
Kamonyi,Sweet potatoes,2020,Season A,680.0,19.83818681318681,5037.94
Kamonyi,Sweet potatoes,2020,Season B,488.7,19.742934782608696,6296.79
Kamonyi,Sweet potatoes,2021,Season A,551.3,19.91767955801105,4528.14
Kamonyi,Sweet potatoes,2021,Season B,391.2,19.079891304347825,5911.8
Kamonyi,Yams & Taro,2015,Season A,576.0,18.55635359116022,5119.18
Kamonyi,Yams & Taro,2015,Season B,314.2,18.683695652173917,8591.88
Kamonyi,Yams & Taro,2016,Season A,510.3,18.782967032967036,4780.69
Kamonyi,Yams & Taro,2016,Season B,301.2,19.12282608695652,8153.51
Kamonyi,Yams & Taro,2017,Season A,360.7,20.275966850828727,3694.6
Kamonyi,Yams & Taro,2017,Season B,261.1,19.72309782608696,7221.27
Kamonyi,Yams & Taro,2018,Season A,423.9,19.72265193370166,4200.7
Kamonyi,Yams & Taro,2018,Season B,499.2,18.78125,10053.07
